Marital status,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Target_Numeric,total_units_enrolled,total_units_approved,approval_rate,avg_semester_grade,evaluation_load,is_mature_student,financial_risk,scholarship_effective,enrollment_stability
1,1,1,132.0,12,19,9,9,124.7,1,0,1,0,0,19,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,0,0.0,0.0,20,0,0,0,0.5
1,1,1,113.0,1,37,9,10,117.2,1,0,1,0,0,20,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,8,0.6666666666666666,11.433333333333334,20,0,0,0,0.6
1,1,1,134.0,3,19,2,10,128.8,0,0,1,0,0,18,0,0,0,0,13.9,-0.3,0.79,Graduate,1,10,10,1.0,13.770833333333332,19,0,0,0,0.5263157894736842
1,1,1,136.0,1,19,9,9,131.5,0,0,1,0,1,20,0,0,0,0,11.1,0.6,2.02,Graduate,1,15,13,0.8666666666666667,14.020952380952384,17,0,0,1,0.8823529411764706
1,1,1,136.0,3,37,2,8,121.7,1,0,1,0,0,18,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,129.0,1,38,4,7,123.4,0,0,1,0,0,19,0,0,0,0,7.6,2.6,0.32,Graduate,1,10,10,1.0,12.9,12,0,0,0,0.8333333333333334
1,1,1,138.0,38,38,7,6,124.7,1,0,1,0,0,18,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,12,8,0.6666666666666666,11.583333333333334,21,0,0,0,0.5714285714285714
1,1,1,137.0,37,37,9,9,132.8,1,0,1,0,0,18,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,11,0.9166666666666666,12.566666666666666,15,0,0,0,0.8
1,1,1,115.0,3,37,2,5,108.7,1,0,1,0,0,21,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,12,6,0.5,11.333333333333332,22,0,0,0,0.5454545454545454
1,1,1,129.0,38,37,6,6,138.1,0,0,1,0,0,19,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,10,0.8333333333333334,11.75,18,0,0,0,0.6666666666666666
1,1,1,131.0,38,38,9,9,126.5,0,0,1,0,1,18,0,0,0,0,12.4,0.5,1.79,Graduate,1,10,10,1.0,11.2,10,0,0,1,1.0
1,1,1,133.0,1,37,7,9,127.4,1,0,1,0,1,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,12,1.0,12.053571428571429,15,0,0,1,0.8
1,1,1,125.0,19,1,9,10,123.6,1,0,1,0,0,20,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,10,0.8333333333333334,11.416666666666668,19,0,0,0,0.631578947368421
1,0,1,120.0,1,19,6,8,122.0,0,0,1,0,1,24,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,10,0.8333333333333334,11.8,20,0,0,1,0.6
1,1,1,128.0,19,1,4,1,118.2,0,0,1,0,0,19,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,12,1.0,13.083333333333332,15,0,0,0,0.8
1,1,1,127.0,19,37,9,7,123.9,1,0,1,0,1,18,0,0,0,0,15.5,2.8,-4.06,Graduate,1,15,14,0.9333333333333333,12.808333333333334,21,0,0,1,0.7142857142857143
1,1,1,134.0,19,19,9,9,125.8,1,0,1,0,0,18,0,0,0,0,15.5,2.8,-4.06,Graduate,1,15,15,1.0,15.136875,16,0,0,0,0.9375
1,1,1,132.0,12,12,4,4,123.3,1,0,1,0,0,21,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,7,0.5833333333333334,11.25,23,0,0,0,0.5217391304347826
1,1,1,124.0,1,19,5,4,124.4,0,0,1,0,0,19,0,0,0,0,7.6,2.6,0.32,Graduate,1,10,10,1.0,14.2,10,0,0,0,1.0
1,1,1,133.1,19,37,7,7,126.0,0,0,1,0,1,19,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,12,1.0,12.75,13,0,0,1,0.9230769230769231
3,1,1,170.0,1,37,6,6,170.0,0,1,1,0,0,47,0,0,0,0,8.9,1.4,3.51,Enrolled,2,7,0,0.0,0.0,1,1,1,0,7.0
1,1,1,125.0,19,19,7,8,121.5,0,0,1,0,0,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,9,0.75,11.333333333333332,22,0,0,0,0.5454545454545454
1,1,3,130.0,2,2,1,1,130.0,0,0,1,0,0,29,1,0,1,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,14.257142857142856,16,1,0,0,1.0
1,1,1,125.0,19,19,4,8,117.0,1,0,1,0,0,21,0,0,0,0,16.2,0.3,-0.92,Dropout,0,12,5,0.4166666666666667,11.666666666666668,25,0,0,0,0.48
1,1,1,130.0,37,19,9,7,130.0,1,0,1,0,0,28,0,1,0,0,12.7,3.7,-1.7,Enrolled,2,10,8,0.8,10.875,24,1,0,0,0.4166666666666667
1,1,1,133.1,37,37,3,10,108.0,0,0,1,0,0,20,0,0,0,0,15.5,2.8,-4.06,Graduate,1,15,15,1.0,13.009821428571428,16,0,0,0,0.9375
1,1,1,131.0,2,38,4,5,132.3,1,0,1,0,0,19,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,11.683333333333332,14,0,0,0,1.0
1,0,1,150.0,19,2,4,6,148.0,0,0,1,0,0,26,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,8,0.6666666666666666,11.833333333333332,18,1,0,0,0.6666666666666666
1,1,1,125.0,37,37,9,8,122.6,1,1,0,0,0,20,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,10,0.8333333333333334,12.458333333333332,14,0,1,0,0.8571428571428571
1,1,1,131.0,37,37,9,9,123.0,1,0,1,0,1,18,0,0,0,0,7.6,2.6,0.32,Enrolled,2,10,7,0.7,12.583333333333332,12,0,0,1,0.8333333333333334
1,1,1,130.0,37,19,9,5,102.5,0,0,1,0,0,27,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,10,0.8333333333333334,12.6,19,1,0,0,0.631578947368421
1,1,1,123.0,34,34,90,90,113.3,1,0,1,0,0,20,0,0,0,0,7.6,2.6,0.32,Dropout,0,14,8,0.5714285714285714,11.95,16,0,0,0,0.875
1,1,1,141.0,37,19,9,5,133.0,1,0,1,0,0,18,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,12,10,0.8333333333333334,11.4,20,0,0,0,0.6
1,1,3,140.0,1,1,9,5,140.0,0,0,1,0,0,33,2,0,3,0,16.2,0.3,-0.92,Dropout,0,15,12,0.8,14.466666666666667,18,1,0,0,0.8333333333333334
1,1,1,140.0,3,1,3,3,128.3,1,0,1,0,0,35,19,0,13,0,12.4,0.5,1.79,Graduate,1,40,40,1.0,12.704260651629074,40,1,0,0,1.0
1,0,39,140.0,37,19,9,8,140.0,0,0,1,0,1,26,2,0,2,1,9.4,-0.8,-3.12,Enrolled,2,12,12,1.0,12.916666666666666,14,1,0,1,0.8571428571428571
1,1,19,133.1,19,19,3,4,104.0,0,1,0,0,0,27,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,5,0.4166666666666667,6.0,12,1,1,0,1.0
1,1,1,131.0,1,37,5,5,122.3,1,0,0,0,0,19,0,0,0,0,15.5,2.8,-4.06,Dropout,0,12,6,0.5,6.083333333333333,12,0,1,0,1.0
1,1,1,143.0,1,19,4,6,135.0,0,0,1,0,0,20,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,0,0.0,0.0,0,0,0,0,0.0
1,1,1,132.0,3,3,5,7,119.1,1,1,0,0,0,20,0,0,0,0,10.8,1.4,1.74,Dropout,0,10,6,0.6,10.285714285714285,18,0,1,0,0.5555555555555556
1,1,1,143.0,1,37,5,9,126.6,0,1,0,0,0,21,5,0,0,0,9.4,-0.8,-3.12,Enrolled,2,16,12,0.75,10.75,30,0,1,0,0.5333333333333333
1,1,1,141.0,38,1,9,4,129.0,1,0,1,0,1,18,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,13.05,14,0,0,1,1.0
1,1,1,133.1,1,19,9,9,162.3,1,0,1,0,0,24,0,0,0,0,8.9,1.4,3.51,Dropout,0,12,2,0.16666666666666666,5.5,16,0,0,0,0.75
1,1,1,148.0,1,3,4,1,163.4,1,0,1,0,0,20,0,0,0,0,16.2,0.3,-0.92,Graduate,1,12,12,1.0,11.75,13,0,0,0,0.9230769230769231
1,1,1,125.0,19,38,9,8,121.5,0,0,1,0,1,21,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,12.25,13,0,0,1,0.9230769230769231
1,0,1,120.0,1,37,7,3,122.8,0,0,1,0,0,23,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,11,3,0.2727272727272727,10.0,25,0,0,0,0.44
1,1,1,140.0,12,3,4,3,118.0,1,0,1,0,0,24,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,0,0.0,0.0,10,0,0,0,1.0
1,1,1,139.0,1,1,4,10,134.0,0,0,1,0,0,21,0,0,0,0,12.4,0.5,1.79,Dropout,0,12,0,0.0,0.0,0,0,0,0,0.0
1,1,1,142.0,38,38,9,8,129.8,1,0,1,0,0,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,12.242857142857144,16,0,0,0,1.0
1,0,40,130.0,19,1,3,4,152.0,1,0,1,0,0,27,0,0,0,0,8.9,1.4,3.51,Dropout,0,10,0,0.0,0.0,0,1,0,0,0.0
1,1,1,126.0,37,37,5,5,122.8,1,0,1,0,0,18,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,16,16,1.0,12.93375,16,0,0,0,1.0
1,1,3,150.0,3,2,2,2,150.0,0,0,1,0,0,35,0,0,0,0,13.9,-0.3,0.79,Dropout,0,10,0,0.0,0.0,0,1,0,0,0.0
1,1,1,130.0,19,19,3,8,131.8,0,0,1,0,0,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,14,14,1.0,13.5,17,0,0,0,0.8235294117647058
1,1,1,120.0,1,3,175,121,105.9,0,0,1,0,0,35,0,0,0,0,11.1,0.6,2.02,Enrolled,2,6,6,1.0,11.575000000000001,7,1,0,0,0.8571428571428571
1,1,1,138.0,1,1,4,7,132.1,1,0,1,0,0,19,0,0,0,2,10.8,1.4,1.74,Graduate,1,10,8,0.8,14.041666666666668,22,0,0,0,0.45454545454545453
1,1,1,127.0,19,19,4,0,127.4,1,0,1,0,0,20,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,12,1.0,11.25,14,0,0,0,0.8571428571428571
1,1,1,140.0,19,19,7,7,129.5,1,0,1,0,0,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,12.324285714285711,16,0,0,0,1.0
1,1,39,130.0,38,38,5,10,126.7,0,1,1,0,0,21,3,0,2,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,11.94047619047619,13,0,1,0,0.9230769230769231
1,1,1,128.0,19,37,9,8,116.5,0,0,1,0,1,18,0,0,0,0,16.2,0.3,-0.92,Graduate,1,12,9,0.75,11.196428571428571,22,0,0,1,0.5454545454545454
1,1,1,132.0,34,34,0,0,119.1,1,0,1,0,0,18,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,8,0.6666666666666666,10.875,18,0,0,0,0.6666666666666666
1,1,1,149.0,19,38,9,9,126.5,1,0,1,0,0,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,12.914285714285713,16,0,0,0,1.0
1,1,1,155.0,3,19,1,4,149.8,1,0,1,0,1,18,0,0,0,0,16.2,0.3,-0.92,Graduate,1,12,12,1.0,14.0,12,0,0,1,1.0
1,1,1,120.0,19,1,8,7,115.1,1,0,1,0,0,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,11,0.9166666666666666,13.62857142857143,17,0,0,0,0.7058823529411765
1,1,19,133.1,3,19,2,3,124.5,0,0,1,0,1,36,0,0,0,0,16.2,0.3,-0.92,Dropout,0,12,11,0.9166666666666666,13.257142857142856,13,1,0,1,0.9230769230769231
1,1,1,131.0,38,1,7,4,128.3,1,0,1,0,1,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,12.642857142857142,16,0,0,1,1.0
1,1,1,149.0,37,37,9,9,136.0,0,0,1,0,1,18,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,12.916666666666666,14,0,0,1,1.0
1,1,1,140.0,1,3,9,2,140.0,1,0,1,0,1,20,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,15.741071428571429,16,0,0,1,0.75
1,0,1,133.1,37,37,9,9,126.3,0,0,1,0,1,26,0,0,0,0,16.2,0.3,-0.92,Dropout,0,10,0,0.0,0.0,15,1,0,0,0.6666666666666666
1,1,1,122.0,1,1,4,5,126.9,0,0,1,0,0,21,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,12,1.0,11.857142857142858,15,0,0,0,0.8
1,1,40,130.0,1,1,4,5,145.0,0,0,1,0,0,25,0,0,0,0,15.5,2.8,-4.06,Enrolled,2,15,14,0.9333333333333333,12.71875,19,1,0,0,0.7894736842105263
1,1,1,121.0,19,3,5,5,115.8,1,0,1,0,1,19,0,0,0,0,12.4,0.5,1.79,Graduate,1,10,10,1.0,11.6,12,0,0,1,0.8333333333333334
1,0,1,120.0,19,37,8,7,100.0,1,0,1,0,0,24,0,0,0,6,9.4,-0.8,-3.12,Dropout,0,12,1,0.08333333333333333,5.0,17,0,0,0,0.7058823529411765
1,0,1,133.1,1,19,5,4,102.5,0,0,1,0,1,27,0,0,0,0,8.9,1.4,3.51,Dropout,0,12,1,0.08333333333333333,5.0,29,1,0,0,0.41379310344827586
1,1,1,121.0,19,37,1,3,131.5,0,0,1,0,0,21,0,1,0,0,7.6,2.6,0.32,Dropout,0,10,2,0.2,6.75,19,0,0,0,0.5263157894736842
1,1,1,133.0,38,38,7,7,147.0,0,0,1,0,1,18,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,10,7,0.7,12.666666666666668,15,0,0,1,0.6666666666666666
2,1,1,134.0,37,37,5,7,122.5,0,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,13.916666666666668,12,0,0,1,1.0
1,1,1,115.0,1,1,3,3,117.5,1,0,1,0,0,18,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,12,6,0.5,11.875,22,0,0,0,0.5454545454545454
1,1,1,127.0,19,1,5,9,150.0,0,0,1,0,1,19,0,0,0,0,11.1,0.6,2.02,Graduate,1,15,12,0.8,13.021428571428569,18,0,0,1,0.8333333333333334
1,1,1,135.0,1,38,4,5,127.5,1,0,1,0,1,19,0,0,0,0,16.2,0.3,-0.92,Graduate,1,15,13,0.8666666666666667,14.327083333333334,17,0,0,1,0.8823529411764706
2,0,43,140.0,40,5,3,3,140.0,0,0,1,0,0,33,2,0,0,0,11.1,0.6,2.02,Graduate,1,11,11,1.0,15.566666666666666,12,1,0,0,0.9166666666666666
2,1,3,130.0,1,4,3,10,130.0,0,0,1,0,0,45,0,0,0,0,12.4,0.5,1.79,Graduate,1,10,10,1.0,12.4,11,1,0,0,0.9090909090909091
1,1,1,135.0,1,1,9,9,133.3,0,0,1,0,1,20,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,12.428571428571429,13,0,0,1,0.9230769230769231
1,1,1,140.0,34,34,0,0,97.0,1,0,1,0,0,28,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,0,0.0,0.0,10,1,0,0,1.0
1,1,1,120.0,1,1,5,8,112.0,1,0,1,0,1,19,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,11.571428571428571,30,0,0,1,0.5333333333333333
1,1,1,140.0,1,37,4,5,123.6,1,0,1,0,0,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,9,0.75,12.761904761904763,16,0,0,0,0.75
1,1,3,133.1,19,19,4,6,130.5,0,0,1,0,0,38,0,0,0,0,15.5,2.8,-4.06,Dropout,0,12,0,0.0,0.0,0,1,0,0,0.0
1,1,1,135.0,1,3,4,3,133.3,0,0,1,0,0,19,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,10,10,1.0,13.1,10,0,0,0,1.0
1,1,1,123.0,1,37,9,9,132.1,0,0,1,0,1,21,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,10,0.8333333333333334,11.5,17,0,0,1,0.7058823529411765
1,1,1,133.1,37,1,9,10,100.0,0,0,1,0,0,21,0,0,0,3,16.2,0.3,-0.92,Dropout,0,10,4,0.4,13.5,24,0,0,0,0.4166666666666667
1,1,1,154.0,38,37,9,9,140.4,0,0,1,0,1,22,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,11,0.9166666666666666,12.8,12,0,0,1,1.0
1,1,1,148.0,19,19,5,7,141.7,0,0,1,0,1,18,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,11,0.9166666666666666,13.283333333333333,15,0,0,1,0.8
1,1,1,133.0,37,37,3,9,119.7,0,0,1,0,1,18,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,12,1.0,11.452380952380953,18,0,0,1,0.6666666666666666
1,1,1,126.0,19,1,9,9,122.5,1,0,0,0,0,25,0,2,0,0,9.4,-0.8,-3.12,Dropout,0,10,8,0.8,13.875,24,1,1,0,0.4166666666666667
1,1,19,133.1,19,19,9,7,140.0,0,1,0,0,0,24,2,0,1,0,16.2,0.3,-0.92,Dropout,0,12,6,0.5,11.041666666666668,25,0,1,0,0.48
1,1,1,125.0,3,1,4,4,119.4,1,0,1,0,0,19,0,0,0,0,12.4,0.5,1.79,Enrolled,2,14,13,0.9285714285714286,11.966964285714287,18,0,0,0,0.7777777777777778
1,1,1,145.0,3,3,3,3,155.0,1,0,1,0,0,24,11,0,9,0,12.4,0.5,1.79,Enrolled,2,30,20,0.6666666666666666,13.232323232323232,34,0,0,0,0.8823529411764706
1,1,1,118.0,37,19,5,5,119.1,1,0,1,0,1,20,0,0,0,0,12.4,0.5,1.79,Graduate,1,10,10,1.0,12.6,10,0,0,1,1.0
1,1,1,120.0,37,1,9,1,122.7,0,0,0,0,0,25,0,0,0,0,10.8,1.4,1.74,Dropout,0,10,0,0.0,0.0,14,1,1,0,0.7142857142857143
1,1,1,127.0,38,19,9,10,117.9,0,0,1,0,1,20,5,0,4,0,8.9,1.4,3.51,Graduate,1,20,19,0.95,12.631818181818183,25,0,0,1,0.8
1,1,3,130.0,19,38,5,3,130.0,0,0,1,0,0,23,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,16,16,1.0,13.22,16,0,0,0,1.0
1,1,1,129.0,19,37,7,6,120.0,1,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,13.151428571428571,16,0,0,1,1.0
1,1,39,130.0,37,37,9,10,130.0,0,1,0,0,0,29,0,0,0,0,13.9,-0.3,0.79,Dropout,0,12,6,0.5,12.041666666666668,21,1,1,0,0.5714285714285714
1,1,1,121.0,19,37,4,7,116.8,1,0,1,0,0,21,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,10,0.8333333333333334,11.791666666666668,16,0,0,0,0.75
1,1,1,136.0,19,1,9,8,123.4,1,0,1,0,1,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,11,0.9166666666666666,13.696428571428571,23,0,0,1,0.5217391304347826
1,1,1,125.0,19,38,9,9,125.4,1,0,1,0,0,19,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,12,10,0.8333333333333334,12.4,13,0,0,0,0.9230769230769231
1,1,1,131.0,38,37,7,7,127.2,1,0,1,0,1,18,0,0,0,0,8.9,1.4,3.51,Dropout,0,12,12,1.0,13.916666666666668,12,0,0,1,1.0
1,1,1,122.0,9,19,90,6,103.4,0,0,1,0,0,19,0,0,0,0,7.6,2.6,0.32,Graduate,1,10,10,1.0,13.7,12,0,0,0,0.8333333333333334
1,1,1,127.0,37,37,9,8,123.2,1,0,1,0,0,18,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,12,1,0.08333333333333333,5.5,24,0,0,0,0.5
1,1,1,136.0,1,1,4,4,124.1,0,0,1,0,0,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,10,10,1.0,11.600000000000001,14,0,0,0,0.7142857142857143
2,1,19,133.1,38,37,7,7,99.5,1,1,0,0,1,37,0,0,0,0,8.9,1.4,3.51,Dropout,0,14,1,0.07142857142857142,8.0,25,1,1,0,0.56
1,0,40,127.0,37,37,6,6,124.9,0,0,1,0,0,29,0,0,0,3,16.2,0.3,-0.92,Graduate,1,10,10,1.0,12.952380952380953,24,1,0,0,0.4166666666666667
1,1,1,116.0,37,37,9,9,110.8,0,0,1,0,0,18,0,0,0,0,7.6,2.6,0.32,Enrolled,2,12,12,1.0,12.166666666666668,12,0,0,0,1.0
1,1,1,121.0,1,1,9,8,118.9,1,0,1,0,1,19,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,10,0.8333333333333334,12.166666666666666,17,0,0,1,0.7058823529411765
1,1,1,124.0,1,1,3,1,118.8,1,1,0,0,0,22,6,0,2,0,16.2,0.3,-0.92,Dropout,0,17,8,0.47058823529411764,12.416666666666668,24,0,1,0,0.7083333333333334
1,1,1,131.0,37,38,9,7,137.0,0,0,1,0,1,20,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,11,0.9166666666666666,10.883333333333333,18,0,0,1,0.6666666666666666
1,0,1,100.0,37,37,99,99,100.0,0,0,1,0,0,34,0,0,0,0,12.7,3.7,-1.7,Dropout,0,12,0,0.0,0.0,0,1,0,0,0.0
1,1,1,130.0,37,38,9,9,120.0,0,1,0,0,0,30,8,0,6,2,7.6,2.6,0.32,Dropout,0,24,14,0.5833333333333334,11.958333333333332,36,1,1,0,0.6666666666666666
1,1,1,135.0,1,1,4,4,122.8,0,0,1,0,0,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,14.0,14,0,0,0,0.8571428571428571
1,1,1,130.0,38,19,9,5,121.6,0,0,1,0,0,18,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,12,1.0,12.416666666666668,12,0,0,0,1.0
1,1,1,146.0,3,1,1,3,149.2,1,0,1,0,0,18,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,7,0.5833333333333334,11.958333333333332,21,0,0,0,0.5714285714285714
1,1,1,146.0,4,1,2,3,140.0,1,0,1,0,0,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,14.828571428571427,16,0,0,0,1.0
1,1,1,154.0,38,38,9,9,133.4,1,0,1,0,1,19,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,10,0.8333333333333334,12.100000000000001,15,0,0,1,0.8
1,1,1,137.0,37,37,9,9,126.2,1,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,12.75,14,0,0,1,0.8571428571428571
1,1,1,151.0,1,1,9,9,127.8,0,0,1,0,1,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,13.671428571428573,16,0,0,1,1.0
1,1,39,150.0,37,38,4,8,150.0,0,0,1,0,1,21,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,11,0.9166666666666666,12.733333333333334,17,0,0,1,0.7058823529411765
1,1,1,121.0,1,19,9,9,113.7,1,0,0,0,0,20,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,3,0.3,11.5,22,0,1,0,0.45454545454545453
1,1,1,122.0,12,19,4,8,117.8,1,0,1,0,0,20,0,0,0,0,13.9,-0.3,0.79,Graduate,1,10,10,1.0,12.916666666666668,18,0,0,0,0.5555555555555556
1,1,1,143.0,5,1,2,5,136.7,0,0,1,0,0,19,2,0,1,0,11.1,0.6,2.02,Graduate,1,15,15,1.0,13.11,16,0,0,0,0.9375
1,1,1,152.0,1,38,4,5,144.7,0,0,1,0,0,20,0,0,0,0,16.2,0.3,-0.92,Graduate,1,12,12,1.0,14.964285714285715,15,0,0,0,0.8
1,1,1,145.0,12,1,4,10,139.8,1,0,1,0,0,18,0,0,0,0,13.9,-0.3,0.79,Graduate,1,15,15,1.0,14.536607142857141,15,0,0,0,1.0
1,1,1,120.0,37,38,3,3,113.7,0,0,1,0,0,20,0,0,0,0,12.7,3.7,-1.7,Dropout,0,12,8,0.6666666666666666,10.833333333333332,18,0,0,0,0.6666666666666666
2,1,3,140.0,5,4,2,0,140.0,0,1,0,0,0,29,7,4,5,2,7.6,2.6,0.32,Dropout,0,16,12,0.75,12.377777777777776,28,1,1,0,0.5714285714285714
1,1,1,143.0,19,19,5,6,142.3,0,0,1,0,1,18,0,0,0,0,12.4,0.5,1.79,Enrolled,2,15,15,1.0,13.78607142857143,15,0,0,1,1.0
1,1,1,129.0,19,19,5,5,119.6,1,0,1,0,1,20,0,0,0,0,15.5,2.8,-4.06,Graduate,1,15,14,0.9333333333333333,13.908303571428572,19,0,0,1,0.7894736842105263
1,1,1,139.0,38,37,9,9,123.7,1,0,1,0,1,22,0,0,0,2,16.2,0.3,-0.92,Graduate,1,10,8,0.8,11.7,16,0,0,1,0.625
4,0,1,133.1,39,19,4,10,143.0,1,0,1,0,1,47,0,0,0,0,16.2,0.3,-0.92,Graduate,1,12,11,0.9166666666666666,14.166666666666666,16,1,0,1,0.75
2,0,1,127.0,37,37,8,4,100.1,0,0,1,0,0,31,1,0,0,0,8.9,1.4,3.51,Graduate,1,10,10,1.0,13.9,10,1,0,0,1.0
1,1,1,126.0,19,37,7,5,119.4,0,0,1,0,1,21,0,0,0,0,16.2,0.3,-0.92,Graduate,1,12,11,0.9166666666666666,13.316666666666666,13,0,0,1,0.9230769230769231
1,0,1,128.0,38,38,0,0,122.1,0,0,1,0,0,21,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,11,0.9166666666666666,12.32857142857143,18,0,0,0,0.6666666666666666
2,1,12,100.0,1,1,4,4,100.0,0,0,1,0,0,24,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,12,1.0,13.0,12,0,0,0,1.0
1,1,1,123.0,4,37,2,9,113.9,0,0,1,0,0,18,0,0,0,0,15.5,2.8,-4.06,Enrolled,2,12,12,1.0,12.416666666666668,14,0,0,0,0.8571428571428571
1,0,15,170.0,34,1,90,2,101.0,0,0,1,0,0,32,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,8,0.6666666666666666,11.75,21,1,0,0,0.5714285714285714
1,0,1,117.0,3,1,3,4,111.8,1,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,11.166666666666668,17,0,0,1,0.7058823529411765
1,1,1,140.0,3,3,1,1,140.0,1,0,1,0,0,24,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,16,16,1.0,13.385,16,0,0,0,1.0
1,1,1,123.0,19,19,4,10,124.4,1,0,1,0,0,19,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,12,1.0,15.083333333333332,23,0,0,0,0.5217391304347826
1,1,39,150.0,19,37,6,6,150.0,0,1,1,0,1,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,14.083333333333334,16,0,1,1,0.75
1,1,39,140.0,37,37,9,4,140.0,0,0,1,0,0,24,0,0,0,0,12.4,0.5,1.79,Enrolled,2,12,11,0.9166666666666666,12.214285714285715,22,0,0,0,0.5454545454545454
1,1,1,123.0,19,19,191,144,116.0,1,0,1,0,1,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,11.666666666666666,17,0,0,1,0.7058823529411765
